"","incidentid","date","statuslabel","status2","state","latitude","longitude","agencytypelabel","agencytype2","sources"
"64",1647499,2020-03-26,"Nonfatal",2,"New York",41.4984,-74.0162,"Local",1,"https://www.recordonline.com/news/20200328/newburgh-mayor-pleads-for-calm-after-fatal-shooting-and-overnight-rioting ,https://www.syracuse.com/coronavirus/2020/03/mayor-man-fatally-shot-police-officer-wounded-in-orange-county.html ,https://midhudsonnews.com/2020/03/28/mayor-law-enforcement-call-for-peace-following-police-involved-fatal-shooting/"
"65",1648144,2020-03-29,"Fatal",1,"Arizona",33.704,-112.352,"Local",1,"https://www.knoe.com/content/news/Phoenix-police-officer-killed-2-others-injured-in-shooting-569210971.htm l,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-3-officers-hurt-in-police-shooting-in-north-phoenix ,https://www.azfamily.com/news/explicit-phoenix-police-release-edited-body-cam-video-of-shooting-that-killed-cmdr-carnicle/article_2ce443e8-bcc9-11ea-a829-4b48d81af89d.html"
"66",1648144,2020-03-29,"Nonfatal",2,"Arizona",33.704,-112.352,"Local",1,"https://www.knoe.com/content/news/Phoenix-police-officer-killed-2-others-injured-in-shooting-569210971.html,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-3-officers-hurt-in-police-shooting-in-north-phoenix,https://www.azfamily.com/news/explicit-phoenix-police-release-edited-body-cam-video-of-shooting-that-killed-cmdr-carnicle/article_2ce443e8-bcc9-11ea-a829-4b48d81af89d.html"
"67",1648144,2020-03-29,"Nonfatal",2,"Arizona",33.704,-112.352,"Local",1,"https://www.knoe.com/content/news/Phoenix-police-officer-killed-2-others-injured-in-shooting-569210971.html,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-3-officers-hurt-in-police-shooting-in-north-phoenix,https://www.azfamily.com/news/explicit-phoenix-police-release-edited-body-cam-video-of-shooting-that-killed-cmdr-carnicle/article_2ce443e8-bcc9-11ea-a829-4b48d81af89d.html"
"68",1649062,2020-03-31,"Nonfatal",2,"North Carolina",35.596,-82.5486,"Sheriff",2,"https://www.charlotteobserver.com/news/state/north-carolina/article241644376.html ,https://www.foxcarolina.com/news/sheriff-deputy-injured-suspect-deceased-after-shots-fired-from-inside-parked-vehicle-outside-buncombe-co/article_e9354aa8-7357-11ea-91ea-b35fd27a01d5.html ,https://www.wyff4.com/article/active-shooter-reported-at-buncombe-county-courthouse/31990605"
"69",1649880,2020-04-01,"Nonfatal",2,"Ohio",39.9361,-82.9723,"Local",1,"https://www.sfgate.com/news/crime/article/Ohio-officer-armed-suspect-both-wounded-in-15172028.php ,https://www.dispatch.com/news/20200401/columbus-police-officer-stable-suspect-critical-after-south-side-shooting ,https://www.dispatch.com/news/20200402/columbus-police-officer-wounded-in-shooting-identified"
"70",1652018,2020-04-04,"Nonfatal",2,"Georgia",33.6577,-84.4297,"Local",1,"https://www.cbs46.com/news/gbi-officer-involved-shooting-in-college-park/article_fae67554-768d-11ea-a381-871a0fa68e9c.html ,https://www.ajc.com/news/crime--law/breaking-gbi-investigating-officer-involved-shooting-college-park/fLN3dMUY1uMu6N2eXW0zkL/ ,https://www.cbs46.com/news/gbi-officer-involved-shooting-in-college-park-suspect-arrested/article_fae67554-768d-11ea-a381-871a0fa68e9c.html"
"71",1652328,2020-04-04,"Nonfatal",2,"Florida",25.8852,-80.3317,"Local",1,"https://wsvn.com/news/local/miami-dade/shooting-in-hialeah-leaves-officer-2-others-hurt-armed-subject-barricaded-with-child/ ,https://www.local10.com/news/local/2020/04/05/two-people-officer-shot-in-hialeah-according-to-police/,https://wsvn.com/news/local/miami-dade/shooting-in-hialeah-leaves-officer-2-others-hurt-armed-subject-barricaded-with-child/ ,https://www.local10.com/news/local/2020/04/05/swat-officer-3-others-shot-after-man-barricades-himself-inside-hialeah-apartment /,https://wsvn.com/news/local/miami-dade/man-killed-in-standoff-with-police-in-hialeah-after-barricading-self-with-boy-officer-3-others-hurt/"
"72",1653339,2020-04-06,"Nonfatal",2,"Louisiana",32.3995,-93.8311,"Local",1,"https://710keel.com/breaking-officer-wounded-in-shreveport-shooting/ ,https://www.ktbs.com/news/shreveport-officer-shot-suspect-wanted-in-shooting-death-fires-shot-at-caddo-deputy/article_9ee0c724-782b-11ea-9c6e-43a9e3ce2b6d.html ,https://www.shreveporttimes.com/story/news/crime/2020/04/07/shreveport-police-officer-injured-shooting-identified-suspect-arrested/2961117001/"
"73",1655777,2020-04-08,"Fatal",1,"Indiana",39.7921,-86.0331,"Local",1,"https://www.indystar.com/story/news/crime/2020/04/09/indianapolis-police-officer-is-shot/5124884002/ ,https://www.wishtv.com/news/crime-watch-8/police-officer-shot-on-east-side-i-70-shut-down-to-rush-victim-to-hospital/ ,https://www.wrtv.com/news/local-news/crime/prosecutors-seek-death-penalty-in-breann-leath-murder-case"
"74",1656799,2020-04-10,"Nonfatal",2,"Oregon",42.2139,-121.735,"State",3,"https://www.heraldandnews.com/news/local_news/officer-involved-shooting-results-in-dead-suspect-child-safe/article_0f35f045-efae-5afe-b8ec-0f416a7042ff.html ,https://www.kdrv.com/content/news/OSP-Officer-hurt-in-deadly-Klamath-Falls-shoot-out-recovering-and-doing-well-569597001.html ,https://nbc16.com/news/local/grand-jury-oregon-suspect-fired-36-rounds-into-police-cars-before-being-shot-killed"
"75",1659063,2020-04-14,"Nonfatal",2,"Louisiana",30.0514,-89.9632,"Local",1,"https://www.nola.com/news/crime_police/article_1b4bdc74-7ec4-11ea-b61b-c301b20268b0.html,https://www.wdsu.com/article/suspect-identified-in-shooting-that-hurt-2-nopd-officers/32162878,https://www.nola.com/news/crime_police/article_29aeaa96-8b1f-11ea-ba38-3f4544a85761.html"
"76",1659063,2020-04-14,"Nonfatal",2,"Louisiana",30.0514,-89.9632,"Local",1,"https://www.nola.com/news/crime_police/article_1b4bdc74-7ec4-11ea-b61b-c301b20268b0.html ,https://www.wdsu.com/article/suspect-identified-in-shooting-that-hurt-2-nopd-officers/32162878 ,https://www.nola.com/news/crime_police/article_29aeaa96-8b1f-11ea-ba38-3f4544a85761.html"
"77",1659878,2020-04-15,"Nonfatal",2,"Missouri",38.5672,-92.1743,"Local",1,"https://www.newstribune.com/news/local/story/2020/apr/16/one-dead-jcpd-officer-wounded-following-officer-involved-shooting/824503/ ,https://abc17news.com/news/crime/shooting/2020/04/16/police-identify-suspect-killed-in-wednesday-night-jefferson-city-officer-involved-shooting/ ,https://krcgtv.com/news/local/suspects-identified-in-fatal-shooting-that-left-one-dead-and-an-officer-injured"
"78",1661507,2020-04-18,"Nonfatal",2,"Texas",29.847,-97.9777,"Local",1,"https://www.nbcdfw.com/news/local/texas-news/san-marcos-police-officer-killed-2-others-wounded-in-shooting/2354004/,https://www.statesman.com/news/20200418/san-marcos-police-officer-killed-2-others-wounded-in-ambush-shooter-also-dead,https://abc13.com/shooting-officer-shot-killed-deadly-in-san-marcos/6114100/,https://www.kxan.com/news/local/hays/san-marcos-police-urge-shelter-in-place-as-they-respond-to-incident/,https://news4sanantonio.com/news/local/san-marcos-police-responding-to-incident-warn-residents-to-shelter-in-place,https://news4sanantonio.com/news/local/undocumented-immigrant-identified-as-shooter-who-killed-officer-injured-two-others,https://www.kens5.com/article/news/crime/texas-rangers-positively-identify-shooter-who-allegedly-killed-san-marcos-officer/273-90a42787-da55-40ea-a312-e820ad5e9045"
"79",1661507,2020-04-18,"Fatal",1,"Texas",29.847,-97.9777,"Local",1,"https://www.nbcdfw.com/news/local/texas-news/san-marcos-police-officer-killed-2-others-wounded-in-shooting/2354004/ ,https://www.statesman.com/news/20200418/san-marcos-police-officer-killed-2-others-wounded-in-ambush-shooter-also-dead,https://abc13.com/shooting-officer-shot-killed-deadly-in-san-marcos/6114100/ ,https://www.kxan.com/news/local/hays/san-marcos-police-urge-shelter-in-place-as-they-respond-to-incident/ ,https://news4sanantonio.com/news/local/san-marcos-police-responding-to-incident-warn-residents-to-shelter-in-place,https://news4sanantonio.com/news/local/undocumented-immigrant-identified-as-shooter-who-killed-officer-injured-two-others ,https://www.kens5.com/article/news/crime/texas-rangers-positively-identify-shooter-who-allegedly-killed-san-marcos-officer/273-90a42787-da55-40ea-a312-e820ad5e9045"
"80",1661507,2020-04-18,"Nonfatal",2,"Texas",29.847,-97.9777,"Local",1,"https://www.nbcdfw.com/news/local/texas-news/san-marcos-police-officer-killed-2-others-wounded-in-shooting/2354004/,https://www.statesman.com/news/20200418/san-marcos-police-officer-killed-2-others-wounded-in-ambush-shooter-also-dead,https://abc13.com/shooting-officer-shot-killed-deadly-in-san-marcos/6114100/,https://www.kxan.com/news/local/hays/san-marcos-police-urge-shelter-in-place-as-they-respond-to-incident/,https://news4sanantonio.com/news/local/san-marcos-police-responding-to-incident-warn-residents-to-shelter-in-place,https://news4sanantonio.com/news/local/undocumented-immigrant-identified-as-shooter-who-killed-officer-injured-two-others,https://www.kens5.com/article/news/crime/texas-rangers-positively-identify-shooter-who-allegedly-killed-san-marcos-officer/273-90a42787-da55-40ea-a312-e820ad5e9045"
"81",1661876,2020-04-19,"Nonfatal",2,"Texas",32.9155,-96.5555,"Local",1,"https://www.dallasnews.com/news/crime/2020/04/19/dart-passenger-opens-fire-after-boarding-bus-in-richardson-wounding-officer-officials-say/ ,https://twitter.com/GarlandPD/status/1251963283717918722,https://twitter.com/GarlandPD/status/1251962886626463746,https://www.wfaa.com/article/news/crime/dart-bus-incident-stolen-richardson-officers-shot/287-eed3cbe4-e8cf-4ff1-a6cf-46a6187b58db?fbclid=IwAR3qfPFPtoZcAzIn-pHBLsDSr9PX1pNqShB_5WhZj5q0e-zyqLG0Hlx5AsM,https://www.khou.com/article/news/crime/dart-bus-incident-stolen-richardson-officers-shot/287-eed3cbe4-e8cf-4ff1-a6cf-46a6187b58db ,https://www.nbcdfw.com/news/local/police-dart-bus-hijacker-was-prepared-for-a-shootout/2354804/,https://www.wfaa.com/article/news/crime/dart-bus-hijacker-killed-by-police-ramon-villagomez-drug-addiction/287-c882c249-37ef-4c84-899c-374e3213032a"
"82",1661876,2020-04-19,"Nonfatal",2,"Texas",32.9155,-96.5555,"State",3,"https://www.dallasnews.com/news/crime/2020/04/19/dart-passenger-opens-fire-after-boarding-bus-in-richardson-wounding-officer-officials-say/,https://twitter.com/GarlandPD/status/1251963283717918722,https://twitter.com/GarlandPD/status/1251962886626463746,https://www.wfaa.com/article/news/crime/dart-bus-incident-stolen-richardson-officers-shot/287-eed3cbe4-e8cf-4ff1-a6cf-46a6187b58db?fbclid=IwAR3qfPFPtoZcAzIn-pHBLsDSr9PX1pNqShB_5WhZj5q0e-zyqLG0Hlx5AsM,https://www.khou.com/article/news/crime/dart-bus-incident-stolen-richardson-officers-shot/287-eed3cbe4-e8cf-4ff1-a6cf-46a6187b58db,https://www.nbcdfw.com/news/local/police-dart-bus-hijacker-was-prepared-for-a-shootout/2354804/,https://www.wfaa.com/article/news/crime/dart-bus-hijacker-killed-by-police-ramon-villagomez-drug-addiction/287-c882c249-37ef-4c84-899c-374e3213032a"
"83",1662306,2020-04-19,"Nonfatal",2,"Nevada",35.9784,-115.085,"Local",1,"https://www.8newsnow.com/news/suspect-killed-henderson-officer-wounded-in-shooting/ ,https://www.reviewjournal.com/crime/homicides/man-killed-henderson-officer-wounded-in-shooting-2010238/ ,https://www.reviewjournal.com/local/henderson/man-fatally-shot-by-henderson-police-identified-2012582/ ,https://news3lv.com/news/local/bodycam-released-in-henderson-police-shooting-near-anthem-hills"
"84",1663143,2020-04-21,"Nonfatal",2,"Louisiana",30.0335,-89.9857,"Local",1,"https://www.wdsu.com/article/major-police-presence-in-new-orleans-east-area-due-to-officer-wounded-sources-say/32222697 ,https://www.fox8live.com/2020/04/21/gunman-shooting-new-orleans-police-officer-eastern-new-orleans/,https://www.wwltv.com/article/news/local/orleans/woman-says-officer-who-was-shot-in-new-orleans-east-was-hero-to-her/289-94ae2fa1-2f5f-4f0a-bac2-d29a616b8b64,https://www.nola.com/news/crime_police/article_77cfae40-84bd-11ea-8a0b-0b6c9a37fc27.html"
"85",1665580,2020-04-24,"Nonfatal",2,"Alabama",33.5622,-86.8238,"Local",1,"https://www.al.com/news/2020/04/birmingham-police-officer-suspect-injured-in-shooting.html ,https://www.msn.com/en-us/news/crime/suspect-identified-in-officer-involved-shooting-at-restaurant-that-injured-birmingham-detective/ar-BB1395XX,https://www.waff.com/2020/04/24/birmingham-officer-shot-outside-restaurant-friday-morning/"
"86",1666193,2020-04-25,"Nonfatal",2,"New Jersey",39.5957,-75.173,"State",3,"http://www.incidentpage.net/ ,https://6abc.com/trooper-shot-new-jersey-state-police-elmer-shooting-harding-woods/6129974/ ,https://www.inquirer.com/news/new-jersey-state-police-trooper-shot-injured-pittsgrove-20200426.html,https://www.nj.com/salem/2020/04/man-charged-with-attempted-murder-of-state-trooper-investigating-home-invasion.html,https://www.nbcphiladelphia.com/news/local/2nd-suspected-gunman-charged-in-shooting-of-trooper-in-south-jersey/2382050/ ,https://www.nj.com/crime/2020/05/10-person-mob-charged-in-connection-to-shooting-of-nj-state-trooper.html"
"87",1666394,2020-04-26,"Nonfatal",2,"Louisiana",30.4773,-91.1396,"Local",1,"https://www.theadvocate.com/baton_rouge/news/crime_police/article_91a7d08a-87e8-11ea-b136-27a88256b7c9.html,https://www.fox16.com/news/breaking-two-police-officers-shot-in-north-baton-rouge/,https://www.theadvocate.com/baton_rouge/news/crime_police/article_8442f39e-87f1-11ea-8918-6b3bf4bfb509.html,https://www.theadvocate.com/baton_rouge/news/crime_police/article_57290d6a-882a-11ea-9630-57aa7af8257f.html,https://www.theadvocate.com/baton_rouge/news/crime_police/article_c5fdc002-8814-11ea-b00c-c32eb1dbc8a5.html,https://www.fox8live.com/2020/04/26/brpd-responds-report-officers-shot/"
"88",1666394,2020-04-26,"Fatal",1,"Louisiana",30.4773,-91.1396,"Local",1,"https://www.theadvocate.com/baton_rouge/news/crime_police/article_91a7d08a-87e8-11ea-b136-27a88256b7c9.html ,https://www.fox16.com/news/breaking-two-police-officers-shot-in-north-baton-rouge/ ,https://www.theadvocate.com/baton_rouge/news/crime_police/article_8442f39e-87f1-11ea-8918-6b3bf4bfb509.html ,https://www.theadvocate.com/baton_rouge/news/crime_police/article_57290d6a-882a-11ea-9630-57aa7af8257f.html ,https://www.theadvocate.com/baton_rouge/news/crime_police/article_c5fdc002-8814-11ea-b00c-c32eb1dbc8a5.html,https://www.fox8live.com/2020/04/26/brpd-responds-report-officers-shot/"
"89",1666439,2020-04-25,"Nonfatal",2,"Georgia",33.1747,-84.9004,"Local",1,"https://www.ajc.com/news/crime--law/gbi-investigates-officer-involved-shootings-weekend/TCHjZjk4OVy1Rayyxyz7JI/"
"90",1666858,2020-04-27,"Nonfatal",2,"Arizona",33.3131,-111.838,"Local",1,"https://www.abc15.com/news/region-southeast-valley/chandler/pd-chandler-officer-shot-suspect-on-the-loose ,https://www.azfamily.com/news/pd-chandler-officer-shot-police-searching-for-suspect/article_a26168e4-8871-11ea-9699-5bf3996c42a6.html,https://ktar.com/story/3097512/chandler-officers-shot-during-confrontation-with-suspect/ ,https://azdailysun.com/news/state-and-regional/man-who-allegedly-shot-wounded-3-police-officers-in-custody/article_0c30ac01-78e9-5693-b6f7-4c6f9cf3e2ab.html, https://www.azfamily.com/news/suspect-accused-of-shooting-3-chandler-officers-in-custody/article_a26168e4-8871-11ea-9699-5bf3996c42a6.html ,https://www.dcourier.com/news/2020/apr/28/man-who-shot-wounded-chandler-police-officers-rele/"
"91",1666858,2020-04-27,"Nonfatal",2,"Arizona",33.3131,-111.838,"Local",1,"https://www.abc15.com/news/region-southeast-valley/chandler/pd-chandler-officer-shot-suspect-on-the-loose,https://www.azfamily.com/news/pd-chandler-officer-shot-police-searching-for-suspect/article_a26168e4-8871-11ea-9699-5bf3996c42a6.html,https://ktar.com/story/3097512/chandler-officers-shot-during-confrontation-with-suspect/,https://azdailysun.com/news/state-and-regional/man-who-allegedly-shot-wounded-3-police-officers-in-custody/article_0c30ac01-78e9-5693-b6f7-4c6f9cf3e2ab.html,https://www.azfamily.com/news/suspect-accused-of-shooting-3-chandler-officers-in-custody/article_a26168e4-8871-11ea-9699-5bf3996c42a6.html,https://www.dcourier.com/news/2020/apr/28/man-who-shot-wounded-chandler-police-officers-rele/"
"92",1666858,2020-04-27,"Nonfatal",2,"Arizona",33.3131,-111.838,"Local",1,"https://www.abc15.com/news/region-southeast-valley/chandler/pd-chandler-officer-shot-suspect-on-the-loose,https://www.azfamily.com/news/pd-chandler-officer-shot-police-searching-for-suspect/article_a26168e4-8871-11ea-9699-5bf3996c42a6.html,https://ktar.com/story/3097512/chandler-officers-shot-during-confrontation-with-suspect/,https://azdailysun.com/news/state-and-regional/man-who-allegedly-shot-wounded-3-police-officers-in-custody/article_0c30ac01-78e9-5693-b6f7-4c6f9cf3e2ab.html,https://www.azfamily.com/news/suspect-accused-of-shooting-3-chandler-officers-in-custody/article_a26168e4-8871-11ea-9699-5bf3996c42a6.html,https://www.dcourier.com/news/2020/apr/28/man-who-shot-wounded-chandler-police-officers-rele/"
"93",1671722,2020-05-04,"Nonfatal",2,"North Carolina",35.1655,-78.9664,"Local",1,"https://www.cbs17.com/news/local-news/cumberland-county-news/2-detectives-1-suspect-injured-in-spring-lake-officer-involved-shooting-police-say/ ,https://www.wral.com/murder-suspect-shot-at-police-officers-during-arrest-at-spring-lake-home/19083290/ ,https://www.fayobserver.com/news/20200505/wounded-spring-lake-detective-in-stable-condition-police-chief-says ,https://www.fayobserver.com/news/20200506/spring-lake-identifies-officers-involved-in-monday-shooting"
"94",1671722,2020-05-04,"Nonfatal",2,"North Carolina",35.1655,-78.9664,"Local",1,"https://www.cbs17.com/news/local-news/cumberland-county-news/2-detectives-1-suspect-injured-in-spring-lake-officer-involved-shooting-police-say/,https://www.wral.com/murder-suspect-shot-at-police-officers-during-arrest-at-spring-lake-home/19083290/,https://www.fayobserver.com/news/20200505/wounded-spring-lake-detective-in-stable-condition-police-chief-says,https://www.fayobserver.com/news/20200506/spring-lake-identifies-officers-involved-in-monday-shooting"
"95",1673201,2020-05-05,"Nonfatal",2,"Missouri",38.5937,-90.3195,"Local",1,"https://www.kmov.com/news/wb-i-44-closed-in-webster-groves-after-officer-is-shot-on-highway-police-say/article_abdd32da-8f39-11ea-b641-d7d6e0edbea7.html ,https://www.ksdk.com/article/news/crime/webster-groves-police-officer-shot-st-louis-county/63-69d8c107-6d22-4fde-bc13-50e15d22b843,https://www.stltoday.com/news/local/crime-and-courts/police-identify-man-killed-in-exchange-of-gunfire-that-injured-officer-on-i-44/article_bde3dc4e-6d70-5e58-80ac-c0354ea9ea6b.html#tracking-source=home-top-story-1 ,https://www.kmov.com/news/webster-groves-police-officer-shot/article_abdd32da-8f39-11ea-b641-d7d6e0edbea7.html"
